Wall time,Step,Value
1558923459.9917698,10711,0.1190216913819313
1558923675.3339174,10748,0.0884113684296608
1558923717.5920603,10757,0.0966918095946312
1558923719.1587515,10758,0.12105371057987213
1558923746.1191404,10764,0.106224924325943
1558923870.2047489,10780,0.11979921907186508
1558923922.1977956,10787,0.1449972689151764
1558924044.7903337,10815,0.07670388370752335
1558924044.9956868,10816,0.11068753153085709
1558924119.217195,10825,0.07785867154598236
1558924162.376766,10830,0.04920436814427376
1558924235.3991716,10841,0.10358896851539612
1558924270.7135217,10850,0.09102467447519302
1558924332.600118,10864,0.12477920204401016
1558924412.6656795,10875,0.07849222421646118
1558924575.159118,10902,0.10224929451942444
1558924592.1324465,10905,0.09281884878873825
1558924627.5851061,10914,0.08847954869270325
1558924817.3127353,10939,0.08129850775003433
1558924835.7751143,10943,0.07821376621723175
1558924870.242505,10952,0.09291141480207443
1558924929.8482287,10966,0.08184291422367096
1558924955.436006,10972,0.11468882858753204
1558924971.2594995,10974,0.10071560740470886
1558925192.1196,11008,0.08794113993644714
1558925218.1705382,11014,0.1221783459186554
1558925243.051237,11020,0.10875058174133301
1558925251.648857,11022,0.12460421025753021
1558925264.7863352,11023,0.11963436007499695
1558925362.7327354,11033,0.1035715714097023
1558925406.6458972,11038,0.11395244300365448
1558925465.264815,11052,0.10094279050827026
1558925507.6340961,11061,0.09158782660961151
1558925606.5051792,11077,0.07521862536668777
1558925764.9346156,11102,0.11231173574924469
1558925855.4707236,11121,0.08873162418603897
1558925938.8387356,11130,0.130690798163414
1558926053.170805,11148,0.08795279264450073
1558926208.129433,11175,0.07100394368171692
1558926358.64398,11198,0.11022906750440598
1558926367.8062773,11200,0.08980782330036163
1558926376.266935,11201,0.15799519419670105
1558926678.5547898,11252,0.12125632166862488
1558926715.1573012,11260,0.08688478916883469
1558926732.8817637,11263,0.09913016110658646
1558926786.6184435,11272,0.10824742168188095
1558927016.8219342,11310,0.09485301375389099
1558927120.586229,11325,0.10863473266363144
1558927235.8364556,11341,0.07098759710788727
1558927323.1098893,11361,0.08589363098144531
1558927350.290553,11368,0.10292114317417145
1558927421.3258312,11375,0.11444374918937683
1558927467.288561,11380,0.08734722435474396
1558927627.0774076,11411,0.15354222059249878
1558927675.2405958,11419,0.0983203798532486
1558927694.6316411,11421,0.08599185198545456
1558927905.9699244,11455,0.12048039585351944
1558927915.0296888,11458,0.08939662575721741
1558928010.2812443,11472,0.08950618654489517
1558928042.6749773,11475,0.10182270407676697
1558928122.7225058,11486,0.08718136698007584
1558928149.8502817,11492,0.1179669126868248
1558928317.1866815,11520,0.09658602625131607
1558928352.3053598,11523,0.1171112135052681
1558928358.7597473,11524,0.08106650412082672
1558928407.1688743,11530,0.1906924545764923
1558928416.0068266,11532,0.09630091488361359
1558928495.5226274,11549,0.09553664922714233
1558928531.3069837,11557,0.08945947885513306
1558928600.3332844,11566,0.12866762280464172
1558928726.2607408,11581,0.11573276668787003
1558928796.0074182,11597,0.09026472270488739
1558929050.2595007,11636,0.11448298394680023
1558929102.5219011,11648,0.11051435023546219
1558929111.1140509,11650,0.11121271550655365
1558929173.79229,11660,0.10197632014751434
1558929284.1366951,11671,0.06848790496587753
1558929323.2284448,11678,0.1203889399766922
1558929358.4646363,11685,0.12760378420352936
1558929367.1811924,11687,0.05752165615558624
1558929444.5060196,11704,0.0807783231139183
1558929615.6022305,11723,0.08618324995040894
1558929825.5789952,11759,0.10619639605283737
1558929914.211826,11769,0.11820708960294724
1558929987.0373755,11786,0.12060866504907608
1558930014.1794822,11792,0.07600322365760803
1558930078.3210175,11801,0.15674377977848053
