Wall time,Step,Value
1558906438.7208784,3244,0.14663536846637726
1558906440.5789123,3246,0.09001559764146805
1558906441.454569,3247,0.1206500306725502
1558906492.9738293,3305,0.11819595843553543
1558906584.5656054,3408,0.126832515001297
1558906621.0148823,3449,0.07894770056009293
1558906648.539228,3480,0.11706583201885223
1558906755.184035,3600,0.15651780366897583
1558906771.1204205,3618,0.09048302471637726
1558906772.9884233,3620,0.14092111587524414
1558906817.327851,3670,0.0971069410443306
1558906867.6841877,3726,0.08415486663579941
1558906881.114273,3741,0.11515974998474121
1558906946.5187247,3793,0.11088839918375015
1558906976.2470593,3814,0.09551502019166946
1558906986.6063585,3821,0.154774010181427
1558907115.9010367,3928,0.12813949584960938
1558907149.6176157,3956,0.13139677047729492
1558907178.8815684,3984,0.06530473381280899
1558907231.9398842,4036,0.10826226323843002
1558907292.7622054,4098,0.1247510090470314
1558907384.6036723,4196,0.11926350742578506
1558907390.193011,4202,0.12499822676181793
1558907412.8629808,4227,0.09685878455638885
1558907417.314078,4232,0.0898965373635292
1558907445.4757686,4263,0.10708598792552948
1558907483.1171067,4304,0.11974763125181198
1558907494.7480047,4317,0.12639732658863068
1558907496.5242531,4319,0.07980287820100784
1558907570.9402483,4400,0.09966225177049637
1558907652.7664607,4492,0.13180358707904816
1558907667.8042107,4509,0.09988091140985489
1558907686.4882448,4530,0.10921097546815872
1558907774.0251522,4628,0.13647672533988953
1558907806.082426,4664,0.08426618576049805
1558907809.7206953,4668,0.12250928580760956
1558907816.8975015,4676,0.07998241484165192
1558907882.7254617,4750,0.07162509858608246
1558907916.7006078,4788,0.08639703691005707
1558907929.140338,4802,0.14291666448116302
1558907962.9618914,4840,0.07740799337625504
1558907973.7999098,4852,0.0936850756406784
1558908011.2537498,4894,0.08345089107751846
1558908329.5728807,4962,0.1286894679069519
1558908337.3431015,4971,0.09784922748804092
1558908339.9162204,4974,0.12090280652046204
1558908406.199294,5050,0.11569269001483917
1558908407.9426076,5052,0.14400242269039154
1558908455.5980935,5106,0.09626364707946777
1558908480.3878014,5134,0.0880381241440773
1558908573.9326465,5239,0.08171264827251434
1558908653.4310458,5329,0.12418574094772339
1558908667.5981758,5345,0.1338055431842804
1558908679.8633795,5359,0.08665945380926132
1558908733.4181592,5420,0.09313670545816422
1558908816.4471214,5515,0.13454748690128326
1558908818.2941813,5517,0.10849691182374954
1558908846.1845965,5549,0.0985594168305397
1558908946.911229,5664,0.12757110595703125
1558908960.0251713,5679,0.13645660877227783
1558908998.660143,5723,0.1512748897075653
1558909073.4161556,5808,0.10455629974603653
1558909088.8778043,5825,0.11863870918750763
1558909091.501791,5828,0.11127130687236786
1558909123.6298723,5864,0.12714533507823944
1558909129.919055,5871,0.07823086529970169
1558909161.8157523,5907,0.1262751668691635
1558909180.5157807,5928,0.10731763392686844
1558909235.3700502,5990,0.11957502365112305
1558909252.9340806,6010,0.1258848011493683
1558909350.6667213,6121,0.12233027070760727
1558909359.481149,6131,0.13024210929870605
1558909403.4964435,6181,0.12321474403142929
1558909420.2257035,6200,0.09775456041097641
1558909431.6631196,6213,0.11806843429803848
1558909436.874181,6219,0.1367056965827942
1558909448.4253275,6232,0.11803634464740753
1558909498.575214,6289,0.10651248693466187
1558909518.835001,6312,0.08362941443920135
1558909523.1963387,6317,0.10990413278341293
1558909544.35276,6341,0.10501836240291595
1558909575.3209825,6376,0.11666636168956757
1558909596.4703848,6400,0.16636042296886444
1558909681.342035,6496,0.13883498311042786
1558909702.5692692,6520,0.08703308552503586
1558909750.4222999,6574,0.11918450891971588
1558909776.0746999,6603,0.08921276777982712
1558909824.0045528,6657,0.0721028596162796
1558909858.6528683,6696,0.1002081036567688
1558909861.2808387,6699,0.0885709673166275
1558909871.8794937,6711,0.0854787603020668
1558909899.4677203,6742,0.09863794595003128
1558909991.5972638,6846,0.09174346923828125
1558909998.7291884,6854,0.11681000143289566
1558910012.0006983,6869,0.14338290691375732
1558910098.0326285,6966,0.08967633545398712
1558910121.126902,6992,0.08836594223976135
1558910140.6436794,7014,0.09903954714536667
1558910251.1547582,7106,0.08121015876531601
1558910261.5748875,7114,0.13099808990955353
1558910312.0459137,7155,0.08682684600353241
1558910378.808254,7216,0.09565400332212448
1558910409.6389482,7247,0.13291411101818085
1558910477.7737362,7311,0.09871018677949905
1558910494.043226,7329,0.128446564078331
1558910502.954396,7339,0.08622197806835175
1558910503.851995,7340,0.09665675461292267
1558910520.7328522,7359,0.08623146265745163
1558910541.0594938,7382,0.09823676198720932
1558910557.9523199,7401,0.11522839218378067
1558910600.9862363,7450,0.11413703113794327
1558910609.822607,7460,0.12502124905586243
1558910612.4266422,7463,0.13246019184589386
1558910625.7799337,7478,0.12884220480918884
1558910654.7873595,7511,0.11216345429420471
1558910772.0268714,7644,0.1123158410191536
1558910810.0332341,7687,0.10173491388559341
1558910815.2572644,7693,0.1141146793961525
1558910874.48687,7760,0.10621237009763718
1558910899.2785716,7788,0.10747238248586655
1558910908.1478548,7798,0.11380676180124283
1558910939.1170344,7833,0.11193842440843582
1558910998.5151908,7900,0.13866929709911346
1558911026.9202313,7932,0.08506554365158081
1558911079.334062,7991,0.07729697227478027
1558911110.4827662,8026,0.08224703371524811
1558911130.9161208,8049,0.07402913272380829
1558911145.962881,8066,0.08133873343467712
1558911247.3148444,8180,0.1612337976694107
1558911278.4056995,8215,0.0817798525094986
1558911283.6596506,8221,0.11467333137989044
1558911345.0614462,8290,0.11744987219572067
1558911384.172891,8334,0.11674296855926514
1558911409.8781133,8363,0.12763136625289917
1558911414.3661108,8368,0.11599675565958023
1558911422.3776884,8377,0.1171705424785614
1558911502.3179102,8467,0.07142676413059235
1558911504.9658256,8470,0.11919501423835754
1558911529.830334,8498,0.1387602686882019
1558911538.6547341,8508,0.09599592536687851
1558911590.3225653,8566,0.13422764837741852
1558911621.4682722,8601,0.08216467499732971
1558911650.8636622,8634,0.10671471059322357
1558911651.7443068,8635,0.08938708156347275
1558911705.091644,8695,0.0783696100115776
1558911815.5173407,8819,0.10302734375
1558911818.1792228,8822,0.11386973410844803
1558911867.9581022,8878,0.1145380362868309
1558911891.0433695,8904,0.14171302318572998
1558911893.7810457,8907,0.11950454860925674
1558911912.520931,8928,0.11381112784147263
1558911918.6515365,8935,0.10577590763568878
1558911970.4370542,8993,0.09786120802164078
1558911975.7179275,8999,0.09883788973093033
1558912025.5616357,9055,0.0861528217792511
1558912032.7055311,9063,0.09754622727632523
1558912177.7237186,9226,0.10820034891366959
1558912183.873277,9233,0.08841098099946976
1558912208.0276787,9260,0.08982406556606293
1558912257.8634062,9316,0.12082509696483612
1558912286.3681796,9348,0.1024818867444992
1558912343.356779,9412,0.08567970991134644
1558912345.9947238,9415,0.1837989240884781
1558912363.8529675,9435,0.14757171273231506
1558912393.2513509,9468,0.16927292943000793
1558912455.6115828,9538,0.09665995091199875
1558912463.6969619,9547,0.1068975180387497
1558912469.974197,9554,0.1065860465168953
1558912481.529273,9567,0.1305520087480545
1558912501.1476293,9589,0.12408924847841263
1558912534.9671886,9627,0.08499226719141006
1558912561.824366,9657,0.09183864295482635
1558912582.3574584,9680,0.1014343649148941
1558912598.4763496,9698,0.1453358232975006
1558912661.2694283,9768,0.12372151017189026
1558912733.2310188,9843,0.08767711371183395
1558913017.898164,9883,0.14180457592010498
1558913038.6805887,9907,0.07805302739143372
1558913095.8038266,9972,0.09355972707271576
1558913164.9393024,10050,0.07635727524757385
1558913169.4133399,10055,0.12672390043735504
1558913172.0572703,10058,0.0689927339553833
1558913195.2078514,10084,0.08286722749471664
1558913269.8634226,10168,0.11187469959259033
1558913347.3751512,10256,0.09967709332704544
1558913365.0180516,10276,0.06844872981309891
1558913371.1307049,10283,0.07148868590593338
1558913471.0118625,10396,0.12088607996702194
1558913473.6468172,10399,0.11741655319929123
1558913492.2410922,10420,0.10949970781803131
1558913544.492359,10479,0.08750955760478973
1558913553.3016722,10489,0.12271489202976227
1558913556.8043053,10493,0.08194129168987274
1558913582.3729632,10522,0.1315290480852127
1558913611.49505,10555,0.09428387880325317
1558913657.4401884,10607,0.09300727397203445
1558913673.0464497,10624,0.09356357902288437
1558913686.134448,10638,0.0890764519572258
1558913700.4831185,10654,0.10366694629192352
1558913715.8709264,10671,0.059033069759607315
1558913751.6881464,10711,0.1133592426776886
1558913792.6336448,10757,0.15812590718269348
1558913793.7127624,10758,0.1070263534784317
1558913813.2096202,10780,0.10070907324552536
1558913844.1000164,10815,0.11667481064796448
1558913852.9393733,10825,0.09903829544782639
1558913866.9768379,10841,0.10225040465593338
1558913874.941534,10850,0.08835343271493912
1558913887.2246869,10864,0.15718336403369904
1558913920.7809496,10902,0.11194554716348648
1558913923.3949625,10905,0.10045211017131805
1558913953.2610903,10939,0.1242721751332283
1558913956.7258286,10943,0.11743875592947006
1558913976.8979182,10966,0.09545529633760452
1558913982.2266293,10972,0.11913633346557617
1558913983.9580362,10974,0.14892221987247467
1558914019.1948009,11014,0.10597499459981918
1558914024.3858898,11020,0.11294922977685928
1558914035.9419842,11033,0.11275900900363922
1558914040.3073108,11038,0.10842511057853699
1558914097.0904574,11102,0.09316346794366837
1558914113.8935533,11121,0.11352240294218063
1558914121.719595,11130,0.0720553770661354
1558914161.4103358,11175,0.13344649970531464
1558914181.7978144,11198,0.10115666687488556
1558914183.5172174,11200,0.08054913580417633
1558914184.3908813,11201,0.10560715943574905
1558914236.3639052,11260,0.09814424812793732
1558914377.189894,11419,0.09613550454378128
1558914424.1094224,11472,0.09561394900083542
1558914441.8370159,11492,0.10341930389404297
1558914469.363403,11523,0.10757330060005188
1558914477.3839521,11532,0.09163512289524078
1558914492.3968046,11549,0.14577198028564453
1558914507.4754846,11566,0.06766188889741898
1558914534.9769368,11597,0.09142100811004639
1558914580.142146,11648,0.09741777181625366
1558914600.690195,11671,0.13121016323566437
1558914613.0890386,11685,0.09425701200962067
1558914678.7085896,11759,0.07811642438173294
1558914779.9328923,11873,0.08422477543354034
1558914865.1020987,11969,0.06297570466995239
1558914869.5073166,11974,0.11323770880699158
1558914901.4090066,12010,0.10985766351222992
1558914928.9453664,12041,0.11151863634586334
1558915015.0840454,12138,0.11286445707082748
1558915038.1234314,12164,0.09447240084409714
1558915041.7497034,12168,0.11215740442276001
1558915055.9128256,12184,0.08358433097600937
1558915093.1961596,12226,0.11632075905799866
1558915150.0131814,12290,0.11815278232097626
1558915152.6581087,12293,0.1010628193616867
1558915166.9223144,12309,0.08892233669757843
1558915252.0975366,12405,0.08573868125677109
1558915299.1766365,12458,0.1049567237496376
1558915383.5908937,12553,0.12444742769002914
1558915488.2659688,12671,0.08494431525468826
1558915513.0965664,12699,0.07147032022476196
1558915565.4216366,12758,0.11768016219139099
1558915579.6964664,12774,0.09082534164190292
1558915607.2238474,12805,0.14049053192138672
1558915671.173832,12877,0.10587729513645172
1558915688.0447152,12896,0.07183660566806793
1558915726.1528044,12939,0.0937981978058815
1558915743.8983512,12959,0.08361678570508957
1558915795.4135861,13017,0.09785588830709457
1558915810.438407,13034,0.08215292543172836
1558915834.4661503,13061,0.10301531106233597
1558915853.1182714,13082,0.09498912841081619
1558915863.7957165,13094,0.10548031330108643
1558915877.0652304,13109,0.12936413288116455
1558915880.6755767,13113,0.06206380948424339
1558915895.741287,13130,0.09220459312200546
1558915927.6499557,13166,0.13188382983207703
1558915963.2158453,13206,0.12876716256141663
1558915992.5055168,13239,0.0923657938838005
1558916090.037697,13349,0.10226894170045853
1558916137.1078207,13402,0.06986742466688156
1558916140.6234164,13406,0.08191784471273422
1558916158.4038677,13426,0.10251561552286148
1558916201.995294,13475,0.12649716436862946
1558916227.6147847,13504,0.08559363335371017
1558916264.9439545,13546,0.08972258120775223
1558916310.2687461,13597,0.09339368343353271
1558916330.6512415,13620,0.13113285601139069
1558916382.9543684,13679,0.10242103785276413
1558916385.5883243,13682,0.13885748386383057
1558916443.3458683,13747,0.11688732355833054
1558916469.139888,13776,0.1279846876859665
1558916499.3052216,13810,0.09037626534700394
1558916530.3861015,13845,0.10435880720615387
1558916550.7935276,13868,0.08136434108018875
1558916565.0683544,13884,0.12217918038368225
1558916612.2062974,13937,0.09084512293338776
1558916629.9020092,13957,0.08693116903305054
1558916641.5847313,13970,0.09076955169439316
1558916646.8426719,13976,0.13891032338142395
1558916666.367459,13998,0.06985457986593246
1558916739.3353262,14080,0.10056155174970627
1558916864.510581,14221,0.07133075594902039
1558916923.1677155,14287,0.10317028313875198
1558916929.4578948,14294,0.10452264547348022
1558916937.505408,14303,0.11759816110134125
1558916952.541166,14320,0.10042174905538559
1558916963.1976674,14332,0.10572654753923416
1558916968.6221607,14338,0.0694291740655899
1558917020.9931076,14397,0.08389969915151596
1558917065.588848,14447,0.10359556972980499
1558917107.4090486,14494,0.08506213873624802
1558917139.4174163,14530,0.10271039605140686
1558917160.8461087,14554,0.12826277315616608
1558917163.4970212,14557,0.13883043825626373
1558917230.294389,14632,0.11410112679004669
1558917235.5972097,14638,0.0980907529592514
1558917262.3327107,14668,0.10416322201490402
1558917270.378198,14677,0.08232499659061432
1558917273.893793,14681,0.0881357192993164
1558917279.3133,14687,0.11195851862430573
1558917603.692073,14779,0.08810029923915863
1558917604.5487828,14780,0.07334968447685242
1558917611.3626301,14788,0.08881402015686035
1558917614.8513007,14792,0.08468341827392578
1558917629.5131252,14809,0.07316543161869049
1558917686.0429528,14873,0.08563442528247833
1558917702.9597466,14892,0.08605486154556274
1558917733.1739993,14926,0.11611955612897873
1558917825.8960412,15027,0.07896330952644348
1558917882.7809155,15090,0.10852866619825363
1558917923.830142,15136,0.0881195068359375
1558917962.957507,15180,0.11171960830688477
1558917979.7206783,15199,0.0907321348786354
1558918038.582304,15266,0.11288020759820938
1558918089.4076066,15324,0.09938894212245941
1558918109.5497313,15347,0.09857556223869324
1558918180.4719357,15428,0.13424111902713776
1558918219.8366654,15473,0.09937511384487152
1558918221.561055,15475,0.12910911440849304
1558918249.6513646,15507,0.07713088393211365
1558918276.8885286,15538,0.1159329041838646
1558918328.631154,15597,0.08995586633682251
1558918454.4298918,15740,0.10366257280111313
1558918475.5553977,15764,0.06958641856908798
1558918483.5131166,15773,0.09095580130815506
1558918488.8414998,15779,0.07723865658044815
1558918533.24177,15825,0.09779680520296097
1558918536.1240633,15828,0.11163715273141861
1558918555.6249058,15847,0.0900513231754303
1558918573.7823534,15866,0.06638459116220474
1558918675.3986053,15979,0.1114620640873909
1558918687.787473,15993,0.093068428337574
1558918777.9104984,16095,0.15763956308364868
1558918796.3900428,16116,0.06905987113714218
1558918859.8603117,16188,0.09367093443870544
1558918913.4181185,16249,0.13793732225894928
1558918976.838482,16321,0.08301547169685364
1558918996.2146657,16343,0.13458594679832458
1558919011.1736631,16360,0.10284912586212158
1558919051.7720022,16406,0.09053626656532288
1558919081.7259345,16440,0.09129331260919571
1558919139.1503336,16505,0.08584132045507431
1558919186.7560585,16559,0.1337577998638153
1558919209.7774944,16585,0.07859301567077637
1558919214.1647284,16590,0.13030795753002167
1558919277.0475662,16661,0.08089984953403473
1558919308.825584,16697,0.07957916706800461
1558919352.1038811,16746,0.1286877989768982
1558919407.0808635,16808,0.09805399179458618
1558919407.9544888,16809,0.15681715309619904
1558919438.0819583,16843,0.08792835474014282
1558919450.5286705,16857,0.09731841832399368
1558919487.6014955,16899,0.09498778730630875
1558919635.4780426,17066,0.09008858352899551
1558919662.811973,17097,0.08693573623895645
1558919692.8815315,17131,0.09414776414632797
1558919747.028728,17192,0.08391066640615463
1558919755.8771002,17202,0.08562376350164413
1558919788.592576,17239,0.10494974255561829
1558919795.711573,17247,0.11746153980493546
1558919817.8802907,17272,0.07132356613874435
1558919833.8655064,17290,0.059689100831747055
1558919835.6128685,17292,0.0804266706109047
1558919855.9594212,17315,0.14111502468585968
1558919856.832088,17316,0.10611053556203842
1558919857.704785,17317,0.07284118235111237
1558919860.4424348,17320,0.1331690400838852
1558919877.1986585,17339,0.1276235580444336
1558919908.2366602,17374,0.0985858365893364
1558919935.637345,17405,0.11813095957040787
1558919954.3034627,17426,0.10427270084619522
1558919970.2866843,17444,0.11490894109010696
1558919979.1370206,17454,0.08543918281793594
1558920057.994138,17543,0.11534260213375092
1558920070.3780527,17557,0.1077970340847969
1558920088.1175797,17577,0.11185313761234283
1558920096.1242034,17586,0.10218215733766556
1558920102.2557707,17593,0.0824485719203949
1558920103.2371466,17594,0.1293935924768448
1558920128.844664,17623,0.12612013518810272
1558920137.6959956,17633,0.08916958421468735
1558920155.464479,17653,0.16962763667106628
1558920216.6146474,17722,0.07783046364784241
1558920260.0993273,17771,0.12185017019510269
1558920260.9719908,17772,0.06178102642297745
1558920289.3541276,17804,0.07241614907979965
1558920322.9532387,17842,0.10527028888463974
1558920421.3441346,17953,0.08749377727508545
1558920443.49691,17978,0.07685930281877518
1558920446.232563,17981,0.05173728987574577
1558920454.2301743,17990,0.09056206792593002
1558920478.971012,18018,0.06961365044116974
1558920510.0083132,18053,0.1232466995716095
1558920520.6528442,18065,0.10580947995185852
1558920555.303182,18104,0.07167338579893112
1558920577.4788795,18129,0.07464131712913513
1558920592.573512,18146,0.09103802591562271
1558920652.8899608,18214,0.09606070816516876
1558920672.414749,18236,0.1255403310060501
1558920697.1984723,18264,0.08860574662685394
1558920745.1223102,18318,0.11239970475435257
1558920863.118763,18451,0.11060523986816406
1558920864.111108,18452,0.07756707817316055
1558920948.4406264,18547,0.0735500380396843
1558920988.4166882,18592,0.1327279955148697
1558921096.0468946,18713,0.09882105141878128
1558921102.310144,18720,0.07194177806377411
1558921213.4169858,18845,0.1233399286866188
1558921256.6084807,18893,0.08751767873764038
1558921292.8356094,18933,0.06974933296442032
1558921315.101092,18958,0.11380220949649811
1558921331.9659877,18977,0.07446718215942383
1558921336.4709098,18982,0.07785557210445404
1558921356.9062643,19005,0.1164279580116272
1558921376.4868977,19027,0.12816749513149261
1558921395.2217982,19048,0.0746450126171112
1558921455.7958083,19116,0.10917199403047562
1558921503.0484433,19169,0.11523529142141342
1558921554.7222557,19227,0.10184474289417267
1558921593.860627,19271,0.11833573132753372
1558921597.4110978,19275,0.07284688949584961
1558921619.7932425,19300,0.1252700686454773
1558921784.5436642,19485,0.07621359825134277
1558921798.0316114,19500,0.11176685988903046
1558921800.659566,19503,0.12174669653177261
1558921820.2830892,19525,0.09195315837860107
1558921825.679657,19531,0.0893714651465416
1558921868.455298,19579,0.10702597349882126
1558921881.7975833,19594,0.09525739401578903
1558921922.952527,19640,0.07001970708370209
1558921935.431154,19654,0.08050239086151123
1558921945.242914,19665,0.07033723592758179
1558921953.3282957,19674,0.11685409396886826
1558922237.107585,19720,0.06815692782402039
1558922246.586237,19731,0.07706069946289062
1558922251.8600984,19737,0.13291676342487335
1558922303.848004,19796,0.09907538443803787
1558922328.3723907,19823,0.06808852404356003
1558922349.2725344,19846,0.09320878982543945
1558922412.0187004,19916,0.07225009053945541
1558922431.617293,19938,0.0945412814617157
1558922461.047589,19971,0.08909237384796143
1558922476.1332452,19988,0.11406628042459488
1558922482.2179687,19995,0.08701533079147339
1558922517.9204936,20035,0.09273744374513626
1558922529.3968027,20048,0.08307693898677826
1558922533.8828065,20053,0.12377358227968216
1558922539.0710106,20059,0.09134985506534576
1558922541.6669898,20062,0.13985100388526917
1558922608.521207,20138,0.11892368644475937
1558922609.4048479,20139,0.061632055789232254
1558922611.3316948,20141,0.1135622039437294
1558922648.00266,20183,0.0916166678071022
1558922650.706452,20186,0.10732214897871017
1558922677.8458524,20217,0.10831567645072937
1558922701.376929,20244,0.09256943315267563
1558922703.9589837,20247,0.12606407701969147
1558922708.3731973,20252,0.11277413368225098
1558922757.4040594,20308,0.09863808751106262
1558922770.530997,20323,0.06827031821012497
1558922778.4089305,20332,0.06596150994300842
1558922780.1403294,20334,0.13095726072788239
1558922823.1313324,20383,0.1241353377699852
1558922835.3656495,20397,0.08431994915008545
1558922873.1058948,20440,0.06041109189391136
1558922912.5982816,20485,0.10017704963684082
1558922948.5750716,20526,0.09513786435127258
1558922959.9995213,20539,0.08538120985031128
1558922960.8761773,20540,0.12264077365398407
1558922978.4421997,20560,0.09044387191534042
1558922980.1805518,20562,0.09919237345457077
1558922984.5548549,20567,0.15712779760360718
1558922994.2569091,20578,0.11363505572080612
1558923092.287172,20689,0.08790373802185059
1558923110.8095963,20710,0.08239059895277023
1558923170.902945,20778,0.09511329978704453
1558923171.771658,20779,0.08866357803344727
1558923174.3896198,20782,0.07396174967288971
1558923175.2632813,20783,0.08249040693044662
1558923209.6722653,20822,0.12318836152553558
1558923217.4973402,20831,0.07953068614006042
1558923238.7754705,20855,0.1104288250207901
1558923267.9434686,20888,0.06332916766405106
1558923289.9915066,20913,0.13543982803821564
1558923321.78648,20949,0.10819604247808456
1558923355.4075356,20987,0.15532095730304718
1558923390.6951675,21027,0.12469330430030823
1558923397.7742367,21035,0.11597991734743118
1558923426.0366573,21067,0.08733013272285461
1558923437.5568492,21080,0.05672767758369446
1558923494.2123406,21144,0.1184929832816124
1558923551.7474809,21209,0.12243901193141937
1558923572.0641472,21232,0.09868540614843369
1558923646.3046098,21316,0.10609928518533707
1558923649.0403302,21319,0.0827474296092987
1558923653.4205806,21324,0.122343510389328
1558923712.6707351,21391,0.06837404519319534
1558923728.6160576,21409,0.08097682893276215
1558923794.9377098,21484,0.10640755295753479
1558923829.3806021,21523,0.09129252284765244
1558923830.249312,21524,0.08673962205648422
1558923969.3722296,21681,0.06762706488370895
1558924006.4770036,21723,0.11817297339439392
1558924007.4573824,21724,0.10150466114282608
1558924064.8868046,21789,0.08807413280010223
1558924070.2474675,21795,0.1265450417995453
1558924087.9630904,21815,0.0790138840675354
1558924093.1891146,21821,0.0780290886759758
1558924111.7873795,21842,0.1084587350487709
1558924117.1390707,21848,0.10436102747917175
1558924170.17424,21908,0.08710318058729172
1558924222.4753737,21967,0.07140390574932098
1558924250.889388,21999,0.07509804517030716
1558924257.013013,22006,0.07771848142147064
1558924446.6219676,22220,0.10243809223175049
1558924468.7607625,22245,0.1012287363409996
1558924480.2380712,22258,0.10120725631713867
1558924504.1820364,22285,0.07416979223489761
1558924510.330594,22292,0.07757187634706497
1558924520.0486436,22303,0.08934897929430008
1558924524.5136976,22308,0.08721079677343369
1558924531.5398772,22316,0.08500752598047256
1558924544.0394826,22330,0.10494502633810043
1558924568.783252,22358,0.16190601885318756
1558924629.8260098,22427,0.10495096445083618
1558924632.5936086,22430,0.08335693180561066
1558924669.7612176,22472,0.08007188886404037
1558924700.6715536,22507,0.11352015286684036
1558924733.4578748,22544,0.09874262660741806
1558924814.0433705,22635,0.09078507870435715
1558924828.2543678,22651,0.08007767051458359
1558924949.379469,22758,0.08909018337726593
1558924958.0552683,22765,0.08907552808523178
1558924973.358348,22777,0.17192591726779938
1558925031.4858575,22828,0.05352973937988281
1558925044.0003903,22839,0.07663453370332718
1558925045.1054363,22840,0.13824507594108582
1558925137.097885,22930,0.11541032791137695
1558925140.6334329,22933,0.14631608128547668
1558925279.2457516,23080,0.10150372982025146
1558925282.7184615,23084,0.09165752679109573
1558925283.585143,23085,0.10801806300878525
1558925299.1265833,23102,0.07340596616268158
1558925313.3335898,23117,0.12094005942344666
1558925325.136029,23127,0.07321193814277649
1558925336.2842145,23138,0.14417247474193573
1558925341.291824,23143,0.0695522204041481
1558925346.093983,23148,0.09088451415300369
1558925349.6235416,23152,0.12390254437923431
1558925355.1318114,23158,0.07974568754434586
1558925376.6522605,23182,0.08849216997623444
1558925385.5015945,23192,0.11028588563203812
1558925408.4562094,23218,0.07350794225931168
