Wall time,Step,Value
1558940372.3909025,1385,0.1144082173705101
1558940374.515976,1392,0.1577852964401245
1558940381.8985522,1414,0.1971401870250702
1558940386.1560113,1426,0.17760419845581055
1558940389.694125,1436,0.11029317229986191
1558940399.946007,1466,0.1361168771982193
1558940404.0241969,1477,0.12221193313598633
1558940409.0203774,1491,0.12604984641075134
1558940420.1856103,1523,0.1335752159357071
1558940430.127717,1552,0.13420414924621582
1558940435.5367317,1568,0.11542367935180664
1558940441.2380934,1584,0.12087498605251312
1558940442.5958045,1588,0.12308568507432938
1558940448.8656814,1605,0.13330356776714325
1558940460.891813,1640,0.09955520182847977
1558940475.8109653,1682,0.09909941256046295
1558940479.1884549,1691,0.15137915313243866
1558940485.5949547,1709,0.09030064195394516
1558940488.5349693,1718,0.16357818245887756
1558940493.4128003,1732,0.11125443875789642
1558940494.1359613,1734,0.11007659137248993
1558940495.4345524,1737,0.1306026130914688
1558940511.2956042,1781,0.08636705577373505
1558940527.6932616,1826,0.08944644778966904
1558940534.286249,1844,0.09808871895074844
1558940537.8981395,1853,0.18139111995697021
1558940542.3189476,1866,0.09816931933164597
1558940543.615375,1869,0.13326454162597656
1558940546.5001562,1877,0.14552226662635803
1558940561.4277887,1917,0.1733608990907669
1558940567.4887693,1934,0.12115097790956497
1558940571.222055,1944,0.10400263220071793
1558940572.7035897,1947,0.12211564183235168
1558940594.2509499,2001,0.14163653552532196
1558940598.777628,2013,0.09741944074630737
1558940607.4135618,2036,0.13961470127105713
1558940623.4711573,2077,0.07066220790147781
1558940626.4772885,2085,0.10686254501342773
1558940627.9914706,2089,0.09602965414524078
1558940630.3976831,2096,0.1260707527399063
1558940666.0322132,2187,0.1459527611732483
1558940667.5698314,2191,0.09405415505170822
1558940670.679996,2199,0.10892539471387863
1558940675.4186969,2211,0.09942871332168579
1558940683.3213277,2231,0.14406222105026245
1558940684.9241457,2236,0.11327216029167175
1558940685.6632829,2237,0.14814867079257965
1558940693.2848425,2257,0.12657901644706726
1558940694.8359346,2262,0.14472822844982147
1558940712.5332448,2307,0.12149272859096527
1558940717.2432032,2319,0.11532068997621536
1558940727.3974602,2345,0.12045510113239288
1558940730.52102,2354,0.13847120106220245
1558940744.521285,2389,0.10896491259336472
1558940744.5621762,2390,0.08291739970445633
1558940745.3335278,2392,0.124459408223629
1558940763.241627,2436,0.11248461157083511
1558940770.5535247,2453,0.1355251520872116
1558940771.3890417,2455,0.16054020822048187
1558940773.0559587,2460,0.07774994522333145
1558940783.5358555,2485,0.10053003579378128
1558940783.576747,2486,0.16183876991271973
1558940787.6827712,2496,0.10648434609174728
1558940788.5912545,2498,0.09359284490346909
1558940791.0019834,2503,0.10495760291814804
1558940796.7177134,2517,0.1963896006345749
1558940799.1949332,2523,0.09236499667167664
1558940802.4826088,2532,0.155295267701149
1558940808.882825,2547,0.09823736548423767
1558940811.351662,2553,0.16553115844726562
1558940866.0221777,2685,0.08594852685928345
1558940873.2855895,2703,0.11193419992923737
1558940888.425462,2740,0.14239318668842316
1558940894.1632464,2754,0.11716479808092117
1558940909.0866985,2789,0.1300448775291443
1558940953.7691963,2896,0.1226978674530983
1558940983.9510171,2967,0.0937177762389183
1558940987.3659716,2975,0.12707753479480743
1558941002.7426348,3011,0.11987531185150146
1558941014.128273,3038,0.11638123542070389
1558941015.9176462,3041,0.11325813829898834
1558941041.4766104,3099,0.12968115508556366
1558941068.75255,3161,0.10435102134943008
1558941084.194018,3195,0.09904825687408447
1558941084.2359068,3196,0.16360189020633698
1558941099.2583392,3230,0.1139717698097229
1558941103.9499657,3240,0.11101248115301132
1558941105.9081893,3244,0.13629260659217834
1558941107.0560431,3246,0.1466803103685379
1558941107.9009008,3247,0.1277194619178772
1558941135.2917197,3305,0.1316540688276291
1558941153.6826258,3345,0.08738655596971512
1558941167.4059024,3376,0.11952705681324005
1558941180.1744728,3403,0.0800013616681099
1558941182.0461383,3408,0.11712346225976944
1558941192.1382732,3430,0.15062092244625092
1558941201.3776214,3449,0.09715113043785095
1558941208.015556,3464,0.08702810108661652
1558941215.6823347,3480,0.08830410242080688
1558941272.533956,3600,0.15189799666404724
1558941281.2328444,3618,0.12268175929784775
1558941282.266906,3620,0.1472126692533493
1558941299.3064861,3656,0.1374589055776596
1558941306.0204253,3670,0.1550401896238327
1558941333.134469,3726,0.10652615875005722
1558941335.1600463,3730,0.12510423362255096
1558941340.9051268,3741,0.10832125693559647
1558941366.2424939,3793,0.10789284110069275
1558941375.9371395,3814,0.1237688884139061
1558941378.7613924,3819,0.09729314595460892
1558941379.7111971,3821,0.13522151112556458
1558941384.7182007,3831,0.14577995240688324
1558941400.5129297,3864,0.13613443076610565
1558941406.3873887,3876,0.13466954231262207
1558941432.4504163,3928,0.09324224293231964
1558941446.3744493,3956,0.09977007657289505
1558941460.1149838,3984,0.16454721987247467
1558941478.811744,4022,0.08957129716873169
1558941484.942145,4033,0.14506244659423828
1558941485.9823015,4036,0.07208540290594101
1558941514.9776719,4093,0.14067858457565308
1558941517.015563,4098,0.15853996574878693
1558941522.8942094,4109,0.09935420006513596
1558941559.6417544,4182,0.1159013882279396
1558941565.7156584,4194,0.10591085255146027
1558941566.706548,4196,0.06410520523786545
1558941569.8983674,4201,0.15771959722042084
1558941569.9442503,4202,0.10502740740776062
1558941586.2318625,4227,0.1274266093969345
1558941588.4882026,4232,0.15302734076976776
1558941590.5936966,4235,0.11118518561124802
1558941605.2439017,4263,0.07518409192562103
1558941606.315633,4266,0.11977837979793549
1558941626.2597122,4304,0.13583631813526154
1558941633.811123,4317,0.08383875340223312
1558941634.8369799,4319,0.09950638562440872
1558941678.0059664,4400,0.14735686779022217
1558941696.3066454,4433,0.09911736100912094
1558941727.372521,4492,0.1109849289059639
1558941737.0123804,4509,0.09855370968580246
1558941747.9094832,4530,0.1300961971282959
1558941773.4553418,4578,0.11684200167655945
1558941775.513549,4581,0.1356542557477951
1558941800.4504266,4628,0.08156071603298187
1558941820.295762,4664,0.09491315484046936
1558941822.5499933,4668,0.12463244050741196
1558941827.0114675,4676,0.07822280377149582
1558941847.833369,4713,0.13658253848552704
1558941850.0618377,4718,0.1582486927509308
1558941867.6883814,4750,0.08633050322532654
1558941872.0868654,4758,0.07941725850105286
1558941888.8716564,4788,0.1365380436182022
1558941895.3646793,4800,0.10094147175550461
1558941896.4484048,4802,0.08752992004156113
1558941917.2867868,4840,0.1000092625617981
1558941924.0254185,4852,0.1075502410531044
1558941947.730651,4894,0.12267133593559265
1558942164.7997203,4962,0.11126213520765305
1558942166.985748,4971,0.10277587920427322
1558942167.9625478,4974,0.14510460197925568
1558942188.355598,5050,0.121464304625988
1558942188.917953,5052,0.09619267284870148
1558942188.9588432,5053,0.11046085506677628
1558942203.606634,5106,0.11452662944793701
1558942211.2552273,5134,0.11855895817279816
1558942229.9523017,5200,0.12376507371664047
1558942240.2932844,5239,0.08241251111030579
1558942266.9283674,5329,0.09725537896156311
1558942271.2585077,5345,0.11589239537715912
1558942275.085801,5359,0.08367705345153809
1558942292.125265,5420,0.08909852057695389
1558942298.126466,5442,0.11405646800994873
1558942318.0268245,5515,0.1252819299697876
1558942318.6722867,5517,0.10223928093910217
1558942327.740666,5549,0.09052806347608566
1558942334.5919995,5573,0.14742964506149292
1558942338.5888119,5587,0.10378047823905945
1558942351.2930903,5630,0.1002563014626503
1558942359.9663186,5660,0.11201813817024231
1558942361.1320407,5664,0.09128737449645996
1558942365.330729,5679,0.11363264918327332
1558942377.489994,5720,0.06964768469333649
1558942378.0976336,5723,0.08596694469451904
1558942394.048948,5776,0.12475908547639847
1558942403.7616494,5808,0.06902217119932175
1558942408.691505,5825,0.11644957214593887
1558942409.784752,5828,0.13889507949352264
1558942420.262655,5862,0.07663530856370926
1558942420.9520414,5864,0.10210801661014557
1558942422.972687,5871,0.08253728598356247
1558942434.3454986,5907,0.1263096183538437
1558942441.1573272,5928,0.10229962319135666
1558942448.5921142,5952,0.10404083132743835
1558942449.9440274,5957,0.10821390151977539
1558942451.7562988,5963,0.11964724957942963
1558942460.527485,5990,0.1372482180595398
1558942466.7432811,6010,0.07920626550912857
1558942468.0512311,6015,0.16882862150669098
1558942473.41874,6030,0.15124349296092987
1558942474.7711182,6035,0.07265716791152954
1558942489.2114987,6078,0.12345787137746811
1558942502.6145105,6121,0.11910683661699295
1558942505.8090901,6131,0.0962478443980217
1558942521.9275274,6181,0.09282924234867096
1558942528.417679,6200,0.08783166110515594
1558942532.5389235,6213,0.11957480013370514
1558942534.4781537,6219,0.09334252029657364
1558942539.1320462,6232,0.08631998300552368
1558942558.0625613,6289,0.12690941989421844
1558942565.9281082,6312,0.10074815154075623
1558942567.2903142,6317,0.07357542961835861
1558942575.2260203,6341,0.07944812625646591
1558942582.4693625,6363,0.11754948645830154
1558942587.0967994,6376,0.08556631952524185
1558942595.2021823,6400,0.10434975475072861
1558942629.539823,6496,0.15892277657985687
1558942630.9662282,6500,0.09962040185928345
1558942637.9412775,6520,0.10478944331407547
1558942657.0199697,6574,0.1392515003681183
1558942660.6905074,6584,0.05942051112651825
1558942667.0431147,6603,0.07879600673913956
1558942686.3736064,6657,0.07855772972106934
1558942689.8902867,6666,0.09888353943824768
1558942694.1905468,6678,0.1204332634806633
1558942694.9305491,6681,0.06399504095315933
1558942700.5851736,6696,0.13803599774837494
1558942701.343973,6699,0.10234757512807846
1558942705.5946743,6711,0.10957097262144089
1558942715.4967506,6738,0.11342290043830872
1558942716.874805,6742,0.09547596424818039
1558942720.7362638,6753,0.11719562858343124
1558942752.1077015,6832,0.11632973700761795
1558942757.3099205,6846,0.17458069324493408
1558942760.3642297,6854,0.10833260416984558
1558942765.6552894,6869,0.11231548339128494
1558942790.4208467,6934,0.11240433156490326
1558942802.8298051,6966,0.10668288916349411
1558942813.418908,6992,0.09008187055587769
1558942822.985227,7014,0.09412059932947159
1558942859.901452,7106,0.10137517750263214
1558942863.0558167,7114,0.08980342745780945
1558942871.7892418,7137,0.09020320326089859
1558942879.1025708,7155,0.09060423821210861
1558942904.245007,7216,0.11843235045671463
1558942916.876784,7247,0.13388684391975403
1558942939.1984978,7300,0.1212863177061081
1558942943.265739,7311,0.08960109204053879
1558942950.7148533,7329,0.07726143300533295
1558942954.789678,7339,0.12702614068984985
1558942955.557613,7340,0.12083571404218674
1558942963.1291573,7359,0.141952246427536
1558942973.2602193,7382,0.1574256718158722
1558942981.1598456,7401,0.07366090267896652
1558942998.1170774,7440,0.10203059762716293
1558942998.9773874,7443,0.10293316096067429
1558943002.1126628,7450,0.07971198111772537
1558943006.1489673,7460,0.07150132209062576
1558943006.985034,7463,0.12113279104232788
1558943014.0428376,7478,0.06771006435155869
1558943027.4215832,7511,0.1066550463438034
1558943035.6617033,7530,0.10346987843513489
1558943068.1142554,7609,0.10915495455265045
1558943083.302985,7644,0.10533975809812546
1558943090.1506584,7661,0.06816469132900238
1558943096.8109698,7676,0.1168442964553833
1558943101.0542204,7687,0.09676151722669601
1558943103.51609,7693,0.11287776380777359
1558943114.2337556,7718,0.06760668009519577
1558943118.3874,7728,0.14482972025871277
1558943128.4030018,7746,0.13832633197307587
1558943134.2789118,7760,0.09492510557174683
1558943142.8087084,7780,0.13489024341106415
1558943146.61403,7788,0.08708016574382782
1558943150.770068,7798,0.07739242911338806
1558943165.2467663,7833,0.09235936403274536
1558943167.7013133,7838,0.1329628974199295
1558943193.2913659,7899,0.06651391834020615
1558943194.1052575,7900,0.12026388943195343
1558943207.7294304,7932,0.12352093309164047
1558943233.3797596,7991,0.10815954208374023
1558943249.1192186,8026,0.10068714618682861
1558943253.8285782,8037,0.08897009491920471
1558943259.3399532,8049,0.10928817838430405
1558943267.235327,8066,0.1154065802693367
1558943318.1808572,8180,0.08276556432247162
1558943319.95335,8184,0.11850932240486145
1558943326.351141,8198,0.12187869846820831
1558943333.6697202,8215,0.08869343996047974
1558943336.4814062,8221,0.0982256755232811
1558943355.8517041,8263,0.11086330562829971
1558943363.0610778,8279,0.12023128569126129
1558943368.382613,8290,0.09263496845960617
1558943384.9721622,8327,0.13607831299304962
1558943387.6403997,8332,0.11971735954284668
1558943388.5750184,8334,0.1302040070295334
1558943391.3011818,8340,0.09970565885305405
1558943402.312907,8363,0.07177076488733292
1558943405.05274,8368,0.13451789319515228
1558943409.0222924,8377,0.13703332841396332
1558943451.4219682,8467,0.09978877007961273
1558943453.2179778,8470,0.11646415293216705
1558943466.2222793,8498,0.11592057347297668
1558943468.1220176,8503,0.08681996166706085
1558943470.8997865,8508,0.12715983390808105
1558943498.925993,8566,0.10542942583560944
1558943511.1729136,8592,0.13210193812847137
1558943514.8925195,8601,0.07350771129131317
1558943530.6050909,8634,0.10099504142999649
1558943530.6449838,8635,0.09525143355131149
1558943535.2573984,8644,0.10057837516069412
1558943553.7905555,8682,0.09851053357124329
1558943557.534177,8690,0.10632599145174026
1558943559.42815,8695,0.13012996315956116
1558943598.2070818,8774,0.10772748291492462
1558943610.7494805,8801,0.10335997492074966
1558943619.5805774,8819,0.14188194274902344
1558943621.528425,8822,0.08561977744102478
1558943631.2344425,8843,0.1252235770225525
1558943636.874038,8854,0.12374018877744675
1558943648.3256633,8878,0.08198434114456177
1558943651.3136902,8885,0.12471593916416168
1558943659.915407,8902,0.0619160495698452
1558943660.8662562,8904,0.0949278250336647
1558943661.9011624,8907,0.0804356262087822
1558943672.610118,8928,0.11658360809087753
1558943675.5269816,8935,0.10444484651088715
1558943687.0208333,8958,0.07979268580675125
1558943694.9245398,8975,0.12862089276313782
1558943703.7567065,8993,0.10881520807743073
1558943706.6337285,8999,0.11552941054105759
1558943711.5772226,9009,0.13862912356853485
1558943722.0107322,9028,0.1274506002664566
1558943736.036644,9055,0.10141587257385254
1558943740.8876817,9063,0.07633484154939651
1558943755.7115672,9084,0.0919799953699112
1558943811.3270435,9155,0.1438634991645813
1558943876.5894809,9226,0.08744075894355774
1558943883.0571842,9233,0.09024721384048462
1558943909.6301224,9260,0.1746368110179901
1558943942.673009,9307,0.07850364595651627
1558943949.723156,9316,0.08100633323192596
1558943973.2427893,9348,0.11131824553012848
1558943989.213697,9369,0.07936818152666092
1558944025.3150232,9412,0.14008896052837372
1558944026.7117028,9415,0.13203515112400055
1558944043.271418,9435,0.09922119230031967
1558944050.880069,9442,0.12971454858779907
1558944073.6132782,9468,0.10711944848299026
1558944135.7929926,9538,0.09543904662132263
1558944143.5647726,9547,0.14644545316696167
1558944149.8290226,9554,0.1325039565563202
1558944157.1195352,9567,0.13524559140205383
1558944172.816558,9589,0.12463416159152985
1558944182.1196797,9600,0.07624834030866623
1558944209.1204731,9627,0.11608478426933289
1558944230.2808855,9651,0.14287984371185303
1558944234.9065151,9657,0.08181003481149673
1558944252.222209,9680,0.09963075816631317
1558944264.0546508,9698,0.09139597415924072
1558944318.5786183,9768,0.06889156252145767
1558944360.8964503,9812,0.08618999272584915
1558944385.7250528,9840,0.12271665036678314
1558944387.4225135,9843,0.10115204751491547
1558944618.1445107,9883,0.11472470313310623
1558944625.6075573,9907,0.08763584494590759
1558944645.88533,9972,0.11383339017629623
1558944670.4616075,10050,0.11269127577543259
1558944671.7521565,10055,0.11901383846998215
1558944672.926017,10058,0.08381365984678268
1558944681.3833992,10084,0.09494383633136749
1558944688.2879357,10107,0.12558361887931824
1558944695.2233882,10128,0.11301060020923615
1558944700.405531,10144,0.09556250274181366
1558944708.2665083,10168,0.09965600818395615
1558944713.3738532,10185,0.075654536485672
1558944738.8737752,10256,0.09668023884296417
1558944745.604775,10276,0.09554523974657059
1558944747.7111423,10283,0.09721504896879196
1558944749.845435,10288,0.08684644103050232
1558944792.6938484,10396,0.07416010648012161
1558944793.4358642,10399,0.11156386882066727
1558944801.6309485,10420,0.08003228902816772
1558944803.0940356,10425,0.07657046616077423
1558944820.1005564,10468,0.08440206944942474
1558944823.8924165,10479,0.08949900418519974
1558944828.0453103,10489,0.13298262655735016
1558944829.3688514,10493,0.07621550559997559
1558944838.8209546,10522,0.07189406454563141
1558944841.212333,10531,0.08791303634643555
1558944848.1283462,10554,0.11058344691991806
1558944848.1692376,10555,0.11359153687953949
1558944861.9442852,10598,0.08309483528137207
1558944864.4632328,10607,0.08552166074514389
1558944869.7985132,10624,0.14571747183799744
1558944871.0424628,10629,0.09032075107097626
1558944873.954092,10638,0.10730794817209244
1558944876.2989635,10646,0.07036925852298737
1558944878.7051735,10654,0.14046795666217804
1558944884.0411549,10671,0.08101112395524979
1558944897.1689477,10711,0.05750061571598053
1558944909.2014303,10748,0.10943639278411865
1558944911.9397235,10757,0.1426064819097519
1558944912.4384453,10758,0.1304728239774704
1558944919.6461782,10780,0.07799229770898819
1558944921.8197417,10787,0.11681005358695984
1558944933.1064303,10815,0.06924839317798615
1558944936.4362953,10825,0.0867665484547615
1558944938.2888074,10830,0.12278138101100922
1558944942.3844848,10841,0.11181493103504181
1558944945.4813495,10850,0.06807170808315277
1558944950.0078661,10864,0.09458978474140167
1558944962.3550758,10902,0.1168254017829895
1558944963.2594528,10905,0.13900962471961975
1558944974.1944778,10939,0.10609490424394608
1558944975.4979532,10943,0.08243919909000397
1558944982.9356434,10966,0.10500062257051468
1558944984.855594,10972,0.11595892161130905
1558944985.4987717,10974,0.09061408042907715
1558944998.42332,11014,0.11497540771961212
1558945000.4043438,11020,0.09382962435483932
1558945001.0933008,11022,0.08547753095626831
1558945004.60143,11033,0.06709399074316025
1558945006.2854004,11038,0.06726560741662979
1558945010.8888881,11052,0.10950233042240143
1558945013.828819,11061,0.09781769663095474
1558945019.2335608,11077,0.08875982463359833
1558945027.764783,11102,0.1461808830499649
1558945034.106654,11121,0.10414574295282364
1558945037.1901925,11130,0.10454860329627991
1558945043.287626,11148,0.07265273481607437
1558945052.552469,11175,0.1008681058883667
1558945060.723362,11198,0.08346710354089737
1558945061.444135,11200,0.05851165950298309
1558945061.6964612,11201,0.07432892918586731
1558945082.827225,11260,0.11374220997095108
1558945083.751887,11263,0.10287708044052124
1558945087.0820842,11272,0.0770181193947792
1558945100.1607902,11310,0.10109108686447144
1558945117.442053,11361,0.07619483768939972
1558945138.6945527,11419,0.10288601368665695
1558945151.1367576,11455,0.06622108817100525
1558945157.272014,11472,0.13690653443336487
1558945164.1664228,11492,0.15682195127010345
1558945174.8526845,11523,0.12505054473876953
1558945177.9963582,11532,0.10899776220321655
1558945183.7914438,11549,0.07124267518520355
1558945186.6477337,11557,0.08682090044021606
1558945190.0023088,11566,0.08688509464263916
1558945203.170371,11597,0.11049764603376389
1558945217.1754656,11636,0.09067956358194351
1558945221.7262774,11648,0.10047798603773117
1558945226.316632,11660,0.07961659133434296
1558945230.9189782,11671,0.13471077382564545
1558945236.4984977,11685,0.08743113279342651
1558945237.3134594,11687,0.08794376254081726
1558945251.0405653,11723,0.08218447118997574
1558945264.101015,11759,0.0757245197892189
1558945273.8726969,11786,0.07100512087345123
1558945279.3148794,11801,0.08313605189323425
1558945290.9106274,11831,0.08943947404623032
1558945300.1279478,11855,0.0683092325925827
1558945306.9870498,11873,0.08464144915342331
1558945329.6817448,11933,0.11159846931695938
1558945334.7896519,11946,0.0919749066233635
1558945335.5914676,11948,0.1107948049902916
1558945345.327744,11969,0.09905693680047989
1558945348.3672051,11974,0.10134371370077133
1558945354.406322,11988,0.0929640457034111
1558945358.8089845,11998,0.10734504461288452
1558945360.6913517,12003,0.08111755549907684
1558945363.3131437,12010,0.07280586659908295
1558945370.9771495,12029,0.08933564275503159
1558945376.1269813,12041,0.10855339467525482
1558945420.9603782,12138,0.08945108205080032
1558945429.9054575,12153,0.09643380343914032
1558945437.7724214,12164,0.12910299003124237
1558945440.9499214,12168,0.09951996803283691
1558945450.629039,12184,0.08069992065429688
1558945467.7123535,12217,0.10282023996114731
1558945472.930399,12226,0.07554446160793304
1558945500.704586,12290,0.10730639845132828
1558945501.8689446,12293,0.09398223459720612
1558945508.7678134,12309,0.10136117786169052
1558945547.202611,12396,0.09927298873662949
1558945551.0814,12405,0.09363681823015213
1558945565.33816,12436,0.09756728261709213
1558945574.9627218,12458,0.06115465611219406
1558945584.326293,12480,0.08379801362752914
1558945612.4541707,12545,0.07146623730659485
1558945616.088754,12553,0.10246369987726212
1558945636.7860556,12596,0.12882131338119507
1558945649.5849936,12625,0.12391291558742523
1558945669.8288057,12671,0.11544083058834076
1558945682.06406,12699,0.15521003305912018
1558945708.4434834,12758,0.10771654546260834
1558945715.8875523,12774,0.12555265426635742
1558945729.4096153,12805,0.12210822105407715
1558945742.3046622,12834,0.10494264215230942
1558945753.7682333,12859,0.1380123794078827
1558945756.0710948,12864,0.09733294695615768
1558945761.6005375,12877,0.10363217443227768
1558945770.1674936,12896,0.06463692337274551
1558945789.103794,12938,0.05465497076511383
1558945789.4465642,12939,0.09017308801412582
1558945798.36566,12959,0.08947732299566269
1558945824.7033517,13017,0.06759624183177948
1558945833.044694,13034,0.1032523363828659
1558945845.410502,13061,0.06895708292722702
1558945845.9370675,13062,0.09116196632385254
1558945849.7109494,13070,0.099215067923069
1558945855.4557586,13082,0.10322859138250351
1558945861.8795514,13094,0.11630512028932571
1558945868.7761443,13109,0.08229652047157288
1558945870.707607,13113,0.12164885550737381
1558945878.6396008,13130,0.13500985503196716
1558945895.370656,13166,0.08709795027971268
1558945902.158207,13181,0.08653078228235245
1558945906.706762,13191,0.09057675302028656
1558945908.1422777,13194,0.1383744776248932
1558945914.4040565,13206,0.08109094202518463
1558945914.7843363,13207,0.17546799778938293
1558945916.6962664,13211,0.07537942379713058
1558945930.1194913,13239,0.08984778821468353
1558945942.014553,13265,0.07437238097190857
1558945965.1188915,13313,0.0828867182135582
1558945982.1475306,13349,0.11305869370698929
1558946008.1684616,13402,0.08117292076349258
1558946010.058792,13406,0.08078277856111526
1558946019.8416123,13426,0.08620300889015198
1558946043.9041197,13475,0.09204608201980591
1558946058.719242,13504,0.07520817965269089
1558946078.6806915,13546,0.09098940342664719
1558946104.1762311,13597,0.0916612297296524
1558946112.3496432,13612,0.11607958376407623
1558946116.265132,13620,0.0863133892416954
1558946119.483925,13626,0.10724687576293945
1558946144.2518198,13676,0.08581072837114334
1558946145.7226334,13679,0.06856546550989151
1558946147.1653833,13682,0.14118283987045288
1558946153.8142378,13695,0.09863512217998505
1558946167.9614244,13722,0.11303160339593887
1558946180.8132453,13747,0.07205921411514282
1558946184.204834,13754,0.10386041551828384
1558946195.2971168,13776,0.09288899600505829
1558946212.0179312,13810,0.07776913046836853
1558946230.2035425,13845,0.0849333181977272
1558946241.5891519,13868,0.10086420923471451
1558946243.2643955,13871,0.06565909832715988
1558946249.2813365,13884,0.10763243585824966
1558946275.6410966,13937,0.11157725006341934
1558946276.1586938,13938,0.08376708626747131
1558946286.2815957,13957,0.08415180444717407
1558946287.59976,13960,0.07817923277616501
1558946292.0774095,13969,0.0803561806678772
1558946292.4478118,13970,0.06911084055900574
1558946295.2708726,13976,0.10299180448055267
1558946305.0411248,13996,0.12009135633707047
1558946306.0158389,13998,0.0905790627002716
1558946346.477838,14080,0.15113788843154907
1558946349.6151729,14086,0.08365261554718018
1558946386.6381402,14161,0.08188513666391373
1558946416.9672449,14221,0.08159635215997696
1558946420.0340102,14227,0.09306035190820694
1558946431.9491754,14250,0.06830687820911407
1558946450.9533045,14287,0.08996836096048355
1558946451.357795,14288,0.08509817719459534
1558946454.4863825,14294,0.11672884970903397
1558946460.0254872,14303,0.0849275216460228
1558946468.9300332,14320,0.1462387889623642
1558946474.9977007,14332,0.07711237668991089
1558946478.0732684,14338,0.09669094532728195
1558946488.4591422,14358,0.10616269707679749
1558946508.4828584,14397,0.1152302473783493
1558946534.2390583,14447,0.1195530965924263
1558946558.4392765,14494,0.08815550059080124
1558946577.5539818,14530,0.1070023849606514
1558946589.8728473,14554,0.09160396456718445
1558946591.6553447,14557,0.09678531438112259
1558946630.4209864,14632,0.08847852051258087
1558946633.5091984,14638,0.09751418977975845
1558946648.902346,14668,0.09974248707294464
1558946653.7400346,14677,0.11024810373783112
1558946655.8267984,14681,0.09954789280891418
1558946658.9381862,14687,0.08060653507709503
1558946689.6061337,14746,0.16192807257175446
1558946880.6375499,14779,0.12504343688488007
1558946881.0977361,14780,0.08164859563112259
1558946883.2367737,14788,0.0846625342965126
1558946884.283779,14792,0.09697374701499939
1558946888.4293005,14809,0.11339500546455383
1558946889.9593363,14815,0.08153306692838669
1558946898.214573,14846,0.11112860590219498
1558946905.1687903,14873,0.08226940780878067
1558946910.3543255,14892,0.11234836280345917
1558946918.7583835,14924,0.08721234649419785
1558946918.8161705,14925,0.07970274239778519
1558946919.2660608,14926,0.08020281791687012
1558946926.834249,14950,0.09899833053350449
1558946947.2110069,15027,0.08104140311479568
1558946964.7176836,15090,0.09714163094758987
1558946976.3382409,15132,0.07837948948144913
1558946977.4524324,15136,0.07074085623025894
1558946990.1488118,15180,0.0716400295495987
1558946995.5233867,15199,0.09887166321277618
1558947006.5100892,15236,0.07843752205371857
1558947015.4682841,15266,0.09207376837730408
1558947017.47573,15273,0.09381575137376785
1558947020.5002816,15283,0.12253610789775848
1558947033.1078992,15324,0.07732318341732025
1558947038.0002022,15341,0.09833420813083649
1558947039.8573892,15347,0.0801001712679863
1558947042.2135818,15354,0.1153547614812851
1558947056.573003,15401,0.09179086983203888
1558947058.5287874,15406,0.10284793376922607
